industry,IndustryName,MediaTypeID,MediaType,ym,exp,y
A1,"apparel,footwear, & accessories",6,Network Radio,2010.83333333333,552,2010
A1,"apparel,footwear, & accessories",6,Network Radio,2011.75,786,2011
A1,"apparel,footwear, & accessories",6,Network Radio,2011.83333333333,216,2011
A1,"apparel,footwear, & accessories",6,Network Radio,2011.91666666667,288,2011
A1,"apparel,footwear, & accessories",6,Network Radio,2013.66666666667,450,2013
A1,"apparel,footwear, & accessories",6,Network Radio,2015.33333333333,600,2015
A1,"apparel,footwear, & accessories",6,Network Radio,2015.41666666667,600,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2010,38091125,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.08333333333,55473094,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.16666666667,161633683,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.25,105915947,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.33333333333,77697933,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.41666666667,55641422,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.5,35787262,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.58333333333,70152771,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.66666666667,204830236,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.75,141005583,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.83333333333,91107027,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2010.91666666667,83385229,2010
A1,"apparel,footwear, & accessories",7,National Magazine,2011,45387555,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.08333333333,60302905,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.16666666667,186530326,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.25,112782873,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.33333333333,88786939,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.41666666667,55671702,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.5,35897243,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.58333333333,66849829,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.66666666667,214037212,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.75,133171804,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.83333333333,91768344,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2011.91666666667,90070338,2011
A1,"apparel,footwear, & accessories",7,National Magazine,2012,39437778,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.08333333333,64745668,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.16666666667,200920160,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.25,102712150,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.33333333333,80878689,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.41666666667,44320949,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.5,25158969,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.58333333333,67433086,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.66666666667,242860037,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.75,142351808,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.83333333333,91595147,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2012.91666666667,94155067,2012
A1,"apparel,footwear, & accessories",7,National Magazine,2013,52720649,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.08333333333,49664356,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.16666666667,225207059,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.25,136175103,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.33333333333,93041464,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.41666666667,58818586,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.5,30371909,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.58333333333,72064925,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.66666666667,260580660,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.75,158261953,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.83333333333,107016220,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2013.91666666667,106242810,2013
A1,"apparel,footwear, & accessories",7,National Magazine,2014,31078989,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.08333333333,74629863,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.16666666667,220452476,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.25,132120561,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.33333333333,87997662,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.41666666667,63621500,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.5,30162061,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.58333333333,76873430,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.66666666667,252144155,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.75,165143559,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.83333333333,87253166,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2014.91666666667,108130296,2014
A1,"apparel,footwear, & accessories",7,National Magazine,2015,34158904,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.08333333333,74726090,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.16666666667,235757409,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.25,130081389,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.33333333333,77051984,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.41666666667,60272982,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.5,26287863,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.58333333333,78750549,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.66666666667,237396608,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.75,147873928,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.83333333333,83594195,2015
A1,"apparel,footwear, & accessories",7,National Magazine,2015.91666666667,104405445,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2010,52648,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.08333333333,56560,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.16666666667,148275,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.25,128859,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.33333333333,65987,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.41666666667,58484,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.5,2760,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.58333333333,285611,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.66666666667,252469,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.75,95583,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.83333333333,76144,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2010.91666666667,190534,2010
A1,"apparel,footwear, & accessories",8,Local Magazine,2011,14754,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.08333333333,23724,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.16666666667,381253,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.25,173623,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.33333333333,132878,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.41666666667,97978,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.5,6965,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.58333333333,77071,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.66666666667,251511,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.75,214370,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.83333333333,238416,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2011.91666666667,245640,2011
A1,"apparel,footwear, & accessories",8,Local Magazine,2012,161629,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.08333333333,50255,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.16666666667,590569,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.25,255572,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.33333333333,155695,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.41666666667,39839,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.5,28716,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.58333333333,179802,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.66666666667,769505,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.75,199547,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.83333333333,230005,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2012.91666666667,320409,2012
A1,"apparel,footwear, & accessories",8,Local Magazine,2013,18558,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.08333333333,113883,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.16666666667,738984,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.25,84577,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.33333333333,218202,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.41666666667,159839,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.5,61256,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.58333333333,144844,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.66666666667,940765,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.75,235354,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.83333333333,281958,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2013.91666666667,564398,2013
A1,"apparel,footwear, & accessories",8,Local Magazine,2014,95367,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.08333333333,160191,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.16666666667,751732,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.25,153924,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.33333333333,146877,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.41666666667,64072,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.5,47486,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.58333333333,51914,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.66666666667,739445,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.75,555454,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.83333333333,583246,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2014.91666666667,736919,2014
A1,"apparel,footwear, & accessories",8,Local Magazine,2015,146153,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.08333333333,118998,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.16666666667,748059,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.25,230358,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.33333333333,159194,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.41666666667,194736,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.5,123405,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.58333333333,212949,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.66666666667,623020,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.75,348950,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.83333333333,242557,2015
A1,"apparel,footwear, & accessories",8,Local Magazine,2015.91666666667,541174,2015
A1,"apparel,footwear, & accessories",9,National Newspaper,2010,562657,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.08333333333,584055,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.16666666667,854037,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.25,1081914,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.33333333333,530383,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.41666666667,903314,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.5,693772,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.58333333333,768891,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.66666666667,1661510,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.75,1470455,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.83333333333,1519816,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2010.91666666667,1469877,2010
A1,"apparel,footwear, & accessories",9,National Newspaper,2011,703950,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.08333333333,1045421,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.16666666667,1409215,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.25,1036697,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.33333333333,951828,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.41666666667,1027365,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.5,798136,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.58333333333,1212761,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.66666666667,1783439,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.75,1892367,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.83333333333,2424042,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2011.91666666667,2332893,2011
A1,"apparel,footwear, & accessories",9,National Newspaper,2012,737074,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.08333333333,1157638,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.16666666667,1564841,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.25,1346058,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.33333333333,1031359,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.41666666667,891881,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.5,754851,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.58333333333,840329,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.66666666667,2104850,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.75,1509963,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.83333333333,1535371,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2012.91666666667,2178265,2012
A1,"apparel,footwear, & accessories",9,National Newspaper,2013,658052,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.08333333333,1127327,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.16666666667,1073514,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.25,1652521,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.33333333333,712930,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.41666666667,1111528,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.5,482335,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.58333333333,916004,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.66666666667,2778602,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.75,2055761,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.83333333333,1643055,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2013.91666666667,2201578,2013
A1,"apparel,footwear, & accessories",9,National Newspaper,2014,767343,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.08333333333,1108733,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.16666666667,1550339,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.25,1621496,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.33333333333,1140377,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.41666666667,1336801,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.5,871965,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.58333333333,664695,2014
A1,"apparel,footwear, & accessories",9,National Newspaper,2014.66666666667,1740291,2014
